Episode  | Reward     | Latency  | Reliab   | Success  | Fairness | L_Fair   | L_Rel    | L_Delay 
2354     | 582.23     | 0.2386   | 1.0000   | 0.9620   | 0.8308   | 0.0003   | 0.0000   | 0.0004  
2355     | 590.44     | 0.2362   | 1.0000   | 0.9667   | 0.8355   | 0.0003   | 0.0000   | 0.0003  
2356     | 586.75     | 0.2377   | 1.0000   | 0.9727   | 0.8384   | 0.0004   | 0.0000   | 0.0003  
2357     | 584.59     | 0.2354   | 1.0000   | 0.9633   | 0.8177   | 0.0004   | 0.0000   | 0.0004  
2358     | 579.55     | 0.2404   | 1.0000   | 0.9627   | 0.8423   | 0.0003   | 0.0000   | 0.0004  
2359     | 587.55     | 0.2360   | 1.0000   | 0.9653   | 0.8422   | 0.0004   | 0.0000   | 0.0004  
2360     | 587.16     | 0.2293   | 1.0000   | 0.9607   | 0.8319   | 0.0005   | 0.0000   | 0.0004  
2361     | 594.28     | 0.2183   | 1.0000   | 0.9707   | 0.8314   | 0.0004   | 0.0000   | 0.0003  
2362     | 578.62     | 0.2466   | 1.0000   | 0.9600   | 0.8352   | 0.0004   | 0.0000   | 0.0004  
2363     | 579.35     | 0.2407   | 1.0000   | 0.9560   | 0.8326   | 0.0004   | 0.0000   | 0.0004  
2364     | 582.18     | 0.2500   | 1.0000   | 0.9673   | 0.8452   | 0.0004   | 0.0000   | 0.0003  
2365     | 582.89     | 0.2417   | 1.0000   | 0.9667   | 0.8558   | 0.0003   | 0.0000   | 0.0003  
2366     | 584.65     | 0.2362   | 1.0000   | 0.9673   | 0.8202   | 0.0004   | 0.0000   | 0.0003  
2367     | 588.68     | 0.2373   | 1.0000   | 0.9693   | 0.8275   | 0.0004   | 0.0000   | 0.0003  
2368     | 592.02     | 0.2294   | 1.0000   | 0.9673   | 0.8222   | 0.0004   | 0.0000   | 0.0003  
2369     | 585.01     | 0.2331   | 1.0000   | 0.9587   | 0.8329   | 0.0004   | 0.0000   | 0.0005  
2370     | 596.27     | 0.2251   | 1.0000   | 0.9713   | 0.8622   | 0.0002   | 0.0000   | 0.0003  
2371     | 587.58     | 0.2246   | 1.0000   | 0.9640   | 0.8265   | 0.0004   | 0.0000   | 0.0003  
2372     | 591.67     | 0.2307   | 1.0000   | 0.9673   | 0.8501   | 0.0002   | 0.0000   | 0.0003  
2373     | 583.36     | 0.2346   | 1.0000   | 0.9553   | 0.8437   | 0.0003   | 0.0000   | 0.0004  
2374     | 582.97     | 0.2438   | 1.0000   | 0.9620   | 0.8426   | 0.0003   | 0.0000   | 0.0004  
2375     | 588.91     | 0.2339   | 1.0000   | 0.9653   | 0.8304   | 0.0005   | 0.0000   | 0.0003  
2376     | 597.47     | 0.2173   | 1.0000   | 0.9640   | 0.8332   | 0.0003   | 0.0000   | 0.0004  
2377     | 589.92     | 0.2289   | 1.0000   | 0.9687   | 0.8512   | 0.0002   | 0.0000   | 0.0004  
2378     | 591.65     | 0.2318   | 1.0000   | 0.9673   | 0.8328   | 0.0004   | 0.0000   | 0.0003  
2379     | 596.62     | 0.2240   | 1.0000   | 0.9740   | 0.8165   | 0.0004   | 0.0000   | 0.0003  
2380     | 588.21     | 0.2376   | 1.0000   | 0.9713   | 0.7985   | 0.0006   | 0.0000   | 0.0003  
2381     | 592.92     | 0.2272   | 1.0000   | 0.9713   | 0.8413   | 0.0004   | 0.0000   | 0.0003  
2382     | 582.88     | 0.2404   | 1.0000   | 0.9647   | 0.8370   | 0.0004   | 0.0000   | 0.0004  
2383     | 580.00     | 0.2435   | 1.0000   | 0.9620   | 0.8244   | 0.0003   | 0.0000   | 0.0004  
2384     | 590.48     | 0.2327   | 1.0000   | 0.9680   | 0.8134   | 0.0004   | 0.0000   | 0.0004  
2385     | 590.55     | 0.2368   | 1.0000   | 0.9740   | 0.8543   | 0.0003   | 0.0000   | 0.0003  
2386     | 585.90     | 0.2350   | 1.0000   | 0.9687   | 0.8271   | 0.0003   | 0.0000   | 0.0003  
2387     | 581.84     | 0.2417   | 1.0000   | 0.9587   | 0.8241   | 0.0005   | 0.0000   | 0.0005  
2388     | 593.36     | 0.2266   | 1.0000   | 0.9693   | 0.8350   | 0.0003   | 0.0000   | 0.0003  
2389     | 583.29     | 0.2403   | 1.0000   | 0.9647   | 0.8472   | 0.0004   | 0.0000   | 0.0003  
2390     | 587.23     | 0.2294   | 1.0000   | 0.9653   | 0.8287   | 0.0003   | 0.0000   | 0.0004  
2391     | 580.80     | 0.2422   | 1.0000   | 0.9607   | 0.8345   | 0.0004   | 0.0000   | 0.0004  
2392     | 582.23     | 0.2402   | 1.0000   | 0.9673   | 0.8379   | 0.0003   | 0.0000   | 0.0004  
2393     | 580.19     | 0.2423   | 1.0000   | 0.9620   | 0.8317   | 0.0004   | 0.0000   | 0.0004  
2394     | 585.24     | 0.2381   | 1.0000   | 0.9640   | 0.8330   | 0.0003   | 0.0000   | 0.0003  
2395     | 582.06     | 0.2440   | 1.0000   | 0.9580   | 0.8413   | 0.0004   | 0.0000   | 0.0004  
2396     | 596.30     | 0.2300   | 1.0000   | 0.9773   | 0.8446   | 0.0003   | 0.0000   | 0.0002  
2397     | 581.56     | 0.2403   | 1.0000   | 0.9593   | 0.8305   | 0.0004   | 0.0000   | 0.0004  
2398     | 588.70     | 0.2337   | 1.0000   | 0.9707   | 0.8306   | 0.0003   | 0.0000   | 0.0003  
2399     | 586.73     | 0.2351   | 1.0000   | 0.9620   | 0.8432   | 0.0004   | 0.0000   | 0.0004  
2400     | 580.79     | 0.2386   | 1.0000   | 0.9627   | 0.8426   | 0.0003   | 0.0000   | 0.0004  
2401     | 591.67     | 0.2331   | 1.0000   | 0.9740   | 0.8445   | 0.0003   | 0.0000   | 0.0003  
2402     | 582.96     | 0.2420   | 1.0000   | 0.9607   | 0.8485   | 0.0004   | 0.0000   | 0.0004  
2403     | 586.16     | 0.2343   | 1.0000   | 0.9633   | 0.8492   | 0.0003   | 0.0000   | 0.0004  
2404     | 574.99     | 0.2406   | 1.0000   | 0.9520   | 0.8464   | 0.0002   | 0.0000   | 0.0005  
2405     | 588.19     | 0.2305   | 1.0000   | 0.9660   | 0.8407   | 0.0003   | 0.0000   | 0.0004  
2406     | 587.61     | 0.2400   | 1.0000   | 0.9667   | 0.8181   | 0.0005   | 0.0000   | 0.0003  
2407     | 587.91     | 0.2312   | 1.0000   | 0.9640   | 0.8677   | 0.0002   | 0.0000   | 0.0004  
2408     | 592.93     | 0.2318   | 1.0000   | 0.9700   | 0.8343   | 0.0003   | 0.0000   | 0.0003  
2409     | 586.15     | 0.2339   | 1.0000   | 0.9687   | 0.8366   | 0.0005   | 0.0000   | 0.0003  
2410     | 580.68     | 0.2418   | 1.0000   | 0.9640   | 0.8352   | 0.0004   | 0.0000   | 0.0004  
2411     | 583.94     | 0.2410   | 1.0000   | 0.9687   | 0.8236   | 0.0004   | 0.0000   | 0.0004  
2412     | 587.60     | 0.2356   | 1.0000   | 0.9680   | 0.8320   | 0.0004   | 0.0000   | 0.0003  
2413     | 594.43     | 0.2243   | 1.0000   | 0.9647   | 0.8459   | 0.0002   | 0.0000   | 0.0004  
2414     | 590.14     | 0.2295   | 1.0000   | 0.9660   | 0.8394   | 0.0002   | 0.0000   | 0.0003  
2415     | 591.89     | 0.2276   | 1.0000   | 0.9680   | 0.8309   | 0.0005   | 0.0000   | 0.0003  
2416     | 590.01     | 0.2313   | 1.0000   | 0.9733   | 0.8398   | 0.0003   | 0.0000   | 0.0003  
2417     | 593.57     | 0.2269   | 1.0000   | 0.9673   | 0.8507   | 0.0004   | 0.0000   | 0.0003  
2418     | 583.83     | 0.2422   | 1.0000   | 0.9640   | 0.8279   | 0.0003   | 0.0000   | 0.0004  
2419     | 584.90     | 0.2369   | 1.0000   | 0.9660   | 0.8362   | 0.0004   | 0.0000   | 0.0004  
2420     | 583.05     | 0.2398   | 1.0000   | 0.9660   | 0.8509   | 0.0003   | 0.0000   | 0.0004  
2421     | 591.27     | 0.2290   | 1.0000   | 0.9687   | 0.8671   | 0.0002   | 0.0000   | 0.0003  
2422     | 586.61     | 0.2341   | 1.0000   | 0.9640   | 0.8463   | 0.0002   | 0.0000   | 0.0004  
2423     | 583.52     | 0.2383   | 1.0000   | 0.9627   | 0.8340   | 0.0003   | 0.0000   | 0.0004  
2424     | 584.57     | 0.2357   | 1.0000   | 0.9673   | 0.8477   | 0.0003   | 0.0000   | 0.0004  
2425     | 585.81     | 0.2353   | 1.0000   | 0.9647   | 0.8182   | 0.0004   | 0.0000   | 0.0003  
2426     | 591.97     | 0.2277   | 1.0000   | 0.9687   | 0.8517   | 0.0002   | 0.0000   | 0.0003  
2427     | 591.03     | 0.2345   | 1.0000   | 0.9727   | 0.8322   | 0.0004   | 0.0000   | 0.0003  
2428     | 585.80     | 0.2387   | 1.0000   | 0.9633   | 0.8562   | 0.0002   | 0.0000   | 0.0003  
2429     | 579.31     | 0.2450   | 1.0000   | 0.9607   | 0.8372   | 0.0004   | 0.0000   | 0.0004  
2430     | 594.74     | 0.2285   | 1.0000   | 0.9713   | 0.8363   | 0.0004   | 0.0000   | 0.0003  
2431     | 586.50     | 0.2289   | 1.0000   | 0.9620   | 0.8590   | 0.0003   | 0.0000   | 0.0004  
2432     | 586.24     | 0.2351   | 1.0000   | 0.9613   | 0.8550   | 0.0003   | 0.0000   | 0.0004  
2433     | 585.50     | 0.2432   | 1.0000   | 0.9640   | 0.8351   | 0.0004   | 0.0000   | 0.0003  
2434     | 603.83     | 0.2143   | 1.0000   | 0.9740   | 0.8416   | 0.0004   | 0.0000   | 0.0003  
2435     | 584.27     | 0.2385   | 1.0000   | 0.9653   | 0.8433   | 0.0003   | 0.0000   | 0.0003  
2436     | 588.04     | 0.2358   | 1.0000   | 0.9673   | 0.8660   | 0.0003   | 0.0000   | 0.0003  
2437     | 588.26     | 0.2293   | 1.0000   | 0.9620   | 0.8448   | 0.0003   | 0.0000   | 0.0004  
2438     | 587.53     | 0.2287   | 1.0000   | 0.9627   | 0.8449   | 0.0003   | 0.0000   | 0.0004  
2439     | 594.41     | 0.2274   | 1.0000   | 0.9660   | 0.8166   | 0.0004   | 0.0000   | 0.0004  
2440     | 590.42     | 0.2326   | 1.0000   | 0.9633   | 0.8307   | 0.0004   | 0.0000   | 0.0004  
2441     | 592.79     | 0.2323   | 1.0000   | 0.9673   | 0.8408   | 0.0003   | 0.0000   | 0.0003  
2442     | 590.94     | 0.2252   | 1.0000   | 0.9707   | 0.8406   | 0.0003   | 0.0000   | 0.0003  
2443     | 574.49     | 0.2445   | 1.0000   | 0.9533   | 0.8496   | 0.0004   | 0.0000   | 0.0005  
2444     | 592.08     | 0.2302   | 1.0000   | 0.9720   | 0.8421   | 0.0002   | 0.0000   | 0.0003  
2445     | 580.16     | 0.2430   | 1.0000   | 0.9607   | 0.8267   | 0.0003   | 0.0000   | 0.0004  
2446     | 593.38     | 0.2310   | 1.0000   | 0.9760   | 0.8375   | 0.0004   | 0.0000   | 0.0002  
2447     | 596.51     | 0.2210   | 1.0000   | 0.9727   | 0.8345   | 0.0004   | 0.0000   | 0.0003  
2448     | 591.56     | 0.2247   | 1.0000   | 0.9640   | 0.8471   | 0.0004   | 0.0000   | 0.0004  
2449     | 586.77     | 0.2376   | 1.0000   | 0.9607   | 0.8307   | 0.0004   | 0.0000   | 0.0004  
2450     | 583.54     | 0.2352   | 1.0000   | 0.9660   | 0.8430   | 0.0003   | 0.0000   | 0.0003  
2451     | 593.61     | 0.2308   | 1.0000   | 0.9733   | 0.8261   | 0.0003   | 0.0000   | 0.0002  
2452     | 581.92     | 0.2451   | 1.0000   | 0.9647   | 0.8437   | 0.0003   | 0.0000   | 0.0003  
2453     | 578.85     | 0.2485   | 1.0000   | 0.9647   | 0.8460   | 0.0003   | 0.0000   | 0.0004  
2454     | 586.45     | 0.2389   | 1.0000   | 0.9680   | 0.8270   | 0.0005   | 0.0000   | 0.0003  
2455     | 590.34     | 0.2300   | 1.0000   | 0.9680   | 0.8172   | 0.0004   | 0.0000   | 0.0003  
2456     | 580.82     | 0.2411   | 1.0000   | 0.9640   | 0.8525   | 0.0003   | 0.0000   | 0.0003  
2457     | 588.00     | 0.2336   | 1.0000   | 0.9660   | 0.8179   | 0.0004   | 0.0000   | 0.0004  
2458     | 592.60     | 0.2310   | 1.0000   | 0.9713   | 0.8397   | 0.0004   | 0.0000   | 0.0003  
2459     | 594.27     | 0.2294   | 1.0000   | 0.9753   | 0.8369   | 0.0003   | 0.0000   | 0.0003  
2460     | 587.53     | 0.2352   | 1.0000   | 0.9660   | 0.8287   | 0.0003   | 0.0000   | 0.0004  
2461     | 581.64     | 0.2391   | 1.0000   | 0.9653   | 0.8213   | 0.0005   | 0.0000   | 0.0003  
2462     | 594.06     | 0.2276   | 1.0000   | 0.9707   | 0.8262   | 0.0003   | 0.0000   | 0.0002  
2463     | 587.97     | 0.2373   | 1.0000   | 0.9720   | 0.8402   | 0.0003   | 0.0000   | 0.0003  
2464     | 594.87     | 0.2284   | 1.0000   | 0.9733   | 0.8455   | 0.0003   | 0.0000   | 0.0003  
2465     | 577.62     | 0.2543   | 1.0000   | 0.9607   | 0.8336   | 0.0004   | 0.0000   | 0.0004  
2466     | 588.60     | 0.2312   | 1.0000   | 0.9660   | 0.8289   | 0.0004   | 0.0000   | 0.0003  
2467     | 580.68     | 0.2361   | 1.0000   | 0.9633   | 0.8349   | 0.0004   | 0.0000   | 0.0004  
2468     | 597.74     | 0.2264   | 1.0000   | 0.9760   | 0.8450   | 0.0002   | 0.0000   | 0.0002  
2469     | 582.50     | 0.2422   | 1.0000   | 0.9660   | 0.8443   | 0.0003   | 0.0000   | 0.0003  
2470     | 592.42     | 0.2283   | 1.0000   | 0.9680   | 0.8356   | 0.0004   | 0.0000   | 0.0003  
2471     | 597.84     | 0.2251   | 1.0000   | 0.9740   | 0.8343   | 0.0005   | 0.0000   | 0.0003  
2472     | 595.07     | 0.2285   | 1.0000   | 0.9727   | 0.8401   | 0.0002   | 0.0000   | 0.0003  
2473     | 598.93     | 0.2273   | 1.0000   | 0.9793   | 0.8306   | 0.0004   | 0.0000   | 0.0002  
2474     | 591.66     | 0.2305   | 1.0000   | 0.9647   | 0.8280   | 0.0003   | 0.0000   | 0.0004  
2475     | 587.95     | 0.2369   | 1.0000   | 0.9700   | 0.8525   | 0.0002   | 0.0000   | 0.0003  
2476     | 585.93     | 0.2444   | 1.0000   | 0.9713   | 0.8399   | 0.0004   | 0.0000   | 0.0003  
2477     | 585.67     | 0.2362   | 1.0000   | 0.9620   | 0.8336   | 0.0004   | 0.0000   | 0.0004  
2478     | 582.16     | 0.2410   | 1.0000   | 0.9587   | 0.8288   | 0.0005   | 0.0000   | 0.0004  
2479     | 593.51     | 0.2272   | 1.0000   | 0.9720   | 0.8333   | 0.0004   | 0.0000   | 0.0003  
2480     | 586.21     | 0.2399   | 1.0000   | 0.9727   | 0.8339   | 0.0004   | 0.0000   | 0.0003  
2481     | 584.97     | 0.2377   | 1.0000   | 0.9680   | 0.8244   | 0.0004   | 0.0000   | 0.0004  
2482     | 597.67     | 0.2237   | 1.0000   | 0.9727   | 0.8576   | 0.0003   | 0.0000   | 0.0002  
2483     | 582.20     | 0.2369   | 1.0000   | 0.9673   | 0.8494   | 0.0002   | 0.0000   | 0.0004  
2484     | 599.37     | 0.2223   | 1.0000   | 0.9767   | 0.8423   | 0.0004   | 0.0000   | 0.0002  
2485     | 584.54     | 0.2394   | 1.0000   | 0.9607   | 0.8402   | 0.0004   | 0.0000   | 0.0004  
2486     | 584.46     | 0.2329   | 1.0000   | 0.9620   | 0.8383   | 0.0003   | 0.0000   | 0.0004  
2487     | 587.08     | 0.2350   | 1.0000   | 0.9607   | 0.8460   | 0.0003   | 0.0000   | 0.0004  
2488     | 596.87     | 0.2276   | 1.0000   | 0.9733   | 0.8369   | 0.0004   | 0.0000   | 0.0003  
2489     | 578.33     | 0.2480   | 1.0000   | 0.9593   | 0.8324   | 0.0003   | 0.0000   | 0.0004  
2490     | 593.85     | 0.2237   | 1.0000   | 0.9640   | 0.8438   | 0.0003   | 0.0000   | 0.0003  
2491     | 586.64     | 0.2352   | 1.0000   | 0.9673   | 0.8280   | 0.0004   | 0.0000   | 0.0003  
2492     | 585.12     | 0.2340   | 1.0000   | 0.9660   | 0.8116   | 0.0006   | 0.0000   | 0.0003  
2493     | 585.79     | 0.2277   | 1.0000   | 0.9587   | 0.8297   | 0.0004   | 0.0000   | 0.0004  
2494     | 592.34     | 0.2262   | 1.0000   | 0.9733   | 0.8331   | 0.0003   | 0.0000   | 0.0003  
2495     | 592.85     | 0.2255   | 1.0000   | 0.9747   | 0.8201   | 0.0003   | 0.0000   | 0.0002  
2496     | 582.39     | 0.2422   | 1.0000   | 0.9593   | 0.8504   | 0.0003   | 0.0000   | 0.0004  
2497     | 588.38     | 0.2358   | 1.0000   | 0.9680   | 0.8377   | 0.0003   | 0.0000   | 0.0003  
2498     | 584.53     | 0.2339   | 1.0000   | 0.9560   | 0.8449   | 0.0003   | 0.0000   | 0.0004  
2499     | 589.42     | 0.2358   | 1.0000   | 0.9687   | 0.8361   | 0.0003   | 0.0000   | 0.0004  
2500     | 593.67     | 0.2271   | 1.0000   | 0.9693   | 0.8344   | 0.0004   | 0.0000   | 0.0003  
2501     | 596.20     | 0.2228   | 1.0000   | 0.9740   | 0.8424   | 0.0003   | 0.0000   | 0.0003  
2502     | 585.32     | 0.2380   | 1.0000   | 0.9700   | 0.8456   | 0.0003   | 0.0000   | 0.0003  
2503     | 586.71     | 0.2363   | 1.0000   | 0.9613   | 0.8398   | 0.0003   | 0.0000   | 0.0004  
2504     | 589.69     | 0.2271   | 1.0000   | 0.9627   | 0.8405   | 0.0004   | 0.0000   | 0.0004  
2505     | 589.13     | 0.2372   | 1.0000   | 0.9667   | 0.8171   | 0.0006   | 0.0000   | 0.0004  
2506     | 582.06     | 0.2421   | 1.0000   | 0.9667   | 0.8218   | 0.0005   | 0.0000   | 0.0003  
2507     | 588.51     | 0.2305   | 1.0000   | 0.9633   | 0.8452   | 0.0004   | 0.0000   | 0.0004  
2508     | 586.47     | 0.2355   | 1.0000   | 0.9673   | 0.8604   | 0.0002   | 0.0000   | 0.0004  
2509     | 589.42     | 0.2288   | 1.0000   | 0.9667   | 0.8388   | 0.0003   | 0.0000   | 0.0004  
2510     | 591.03     | 0.2272   | 1.0000   | 0.9713   | 0.8352   | 0.0004   | 0.0000   | 0.0003  
2511     | 594.29     | 0.2297   | 1.0000   | 0.9713   | 0.8415   | 0.0003   | 0.0000   | 0.0003  
2512     | 577.81     | 0.2514   | 1.0000   | 0.9667   | 0.8410   | 0.0003   | 0.0000   | 0.0003  
2513     | 584.20     | 0.2345   | 1.0000   | 0.9687   | 0.8365   | 0.0003   | 0.0000   | 0.0003  
2514     | 592.68     | 0.2305   | 1.0000   | 0.9727   | 0.8518   | 0.0002   | 0.0000   | 0.0003  
2515     | 590.23     | 0.2319   | 1.0000   | 0.9653   | 0.8345   | 0.0004   | 0.0000   | 0.0003  
2516     | 586.80     | 0.2396   | 1.0000   | 0.9667   | 0.8251   | 0.0004   | 0.0000   | 0.0003  
2517     | 596.33     | 0.2258   | 1.0000   | 0.9660   | 0.8370   | 0.0004   | 0.0000   | 0.0004  
2518     | 586.57     | 0.2433   | 1.0000   | 0.9687   | 0.8463   | 0.0003   | 0.0000   | 0.0003  
2519     | 577.22     | 0.2438   | 1.0000   | 0.9607   | 0.8205   | 0.0005   | 0.0000   | 0.0004  
2520     | 580.00     | 0.2413   | 1.0000   | 0.9680   | 0.8459   | 0.0003   | 0.0000   | 0.0003  
2521     | 587.74     | 0.2379   | 1.0000   | 0.9727   | 0.8307   | 0.0004   | 0.0000   | 0.0003  
2522     | 584.10     | 0.2401   | 1.0000   | 0.9647   | 0.8311   | 0.0004   | 0.0000   | 0.0004  
2523     | 593.46     | 0.2329   | 1.0000   | 0.9747   | 0.8327   | 0.0003   | 0.0000   | 0.0003  
2524     | 588.99     | 0.2382   | 1.0000   | 0.9680   | 0.8345   | 0.0004   | 0.0000   | 0.0004  
2525     | 593.27     | 0.2215   | 1.0000   | 0.9673   | 0.8376   | 0.0002   | 0.0000   | 0.0003  
2526     | 588.67     | 0.2309   | 1.0000   | 0.9660   | 0.8460   | 0.0004   | 0.0000   | 0.0004  
2527     | 579.20     | 0.2473   | 1.0000   | 0.9593   | 0.8501   | 0.0002   | 0.0000   | 0.0004  
2528     | 584.29     | 0.2403   | 1.0000   | 0.9633   | 0.8259   | 0.0004   | 0.0000   | 0.0004  
2529     | 589.81     | 0.2361   | 1.0000   | 0.9733   | 0.8486   | 0.0003   | 0.0000   | 0.0002  
2530     | 592.56     | 0.2290   | 1.0000   | 0.9680   | 0.8472   | 0.0003   | 0.0000   | 0.0003  
2531     | 590.85     | 0.2330   | 1.0000   | 0.9687   | 0.8414   | 0.0003   | 0.0000   | 0.0003  
2532     | 587.48     | 0.2375   | 1.0000   | 0.9647   | 0.8349   | 0.0004   | 0.0000   | 0.0003  
2533     | 582.88     | 0.2431   | 1.0000   | 0.9660   | 0.8490   | 0.0003   | 0.0000   | 0.0003  
2534     | 588.23     | 0.2276   | 1.0000   | 0.9660   | 0.8395   | 0.0003   | 0.0000   | 0.0004  
2535     | 590.69     | 0.2383   | 1.0000   | 0.9667   | 0.8468   | 0.0003   | 0.0000   | 0.0004  
2536     | 584.10     | 0.2410   | 1.0000   | 0.9647   | 0.8064   | 0.0005   | 0.0000   | 0.0004  
2537     | 585.99     | 0.2324   | 1.0000   | 0.9573   | 0.8596   | 0.0002   | 0.0000   | 0.0004  
2538     | 590.70     | 0.2295   | 1.0000   | 0.9640   | 0.8521   | 0.0003   | 0.0000   | 0.0003  
2539     | 581.22     | 0.2381   | 1.0000   | 0.9613   | 0.8487   | 0.0003   | 0.0000   | 0.0004  
2540     | 589.86     | 0.2328   | 1.0000   | 0.9667   | 0.8415   | 0.0004   | 0.0000   | 0.0003  
2541     | 582.42     | 0.2406   | 1.0000   | 0.9627   | 0.8111   | 0.0004   | 0.0000   | 0.0003  
2542     | 594.09     | 0.2252   | 1.0000   | 0.9653   | 0.8558   | 0.0003   | 0.0000   | 0.0003  
2543     | 593.83     | 0.2255   | 1.0000   | 0.9653   | 0.8385   | 0.0003   | 0.0000   | 0.0004  
2544     | 582.14     | 0.2371   | 1.0000   | 0.9687   | 0.8520   | 0.0003   | 0.0000   | 0.0003  
2545     | 595.01     | 0.2243   | 1.0000   | 0.9727   | 0.8435   | 0.0003   | 0.0000   | 0.0002  
2546     | 590.22     | 0.2325   | 1.0000   | 0.9653   | 0.8300   | 0.0004   | 0.0000   | 0.0004  
2547     | 596.72     | 0.2234   | 1.0000   | 0.9713   | 0.8402   | 0.0003   | 0.0000   | 0.0003  
2548     | 584.23     | 0.2364   | 1.0000   | 0.9680   | 0.8111   | 0.0004   | 0.0000   | 0.0003  
2549     | 587.39     | 0.2330   | 1.0000   | 0.9653   | 0.8284   | 0.0004   | 0.0000   | 0.0004  
2550     | 585.29     | 0.2366   | 1.0000   | 0.9653   | 0.8608   | 0.0002   | 0.0000   | 0.0004  
2551     | 584.34     | 0.2392   | 1.0000   | 0.9660   | 0.8383   | 0.0004   | 0.0000   | 0.0004  
2552     | 585.71     | 0.2387   | 1.0000   | 0.9660   | 0.8424   | 0.0003   | 0.0000   | 0.0004  
2553     | 586.99     | 0.2357   | 1.0000   | 0.9693   | 0.8429   | 0.0003   | 0.0000   | 0.0003  
2554     | 590.08     | 0.2323   | 1.0000   | 0.9680   | 0.8446   | 0.0003   | 0.0000   | 0.0003  
2555     | 586.38     | 0.2353   | 1.0000   | 0.9667   | 0.8307   | 0.0004   | 0.0000   | 0.0003  
2556     | 589.04     | 0.2291   | 1.0000   | 0.9653   | 0.8366   | 0.0005   | 0.0000   | 0.0004  
2557     | 588.61     | 0.2356   | 1.0000   | 0.9713   | 0.8489   | 0.0003   | 0.0000   | 0.0003  
2558     | 596.63     | 0.2254   | 1.0000   | 0.9740   | 0.8234   | 0.0004   | 0.0000   | 0.0003  
2559     | 585.47     | 0.2409   | 1.0000   | 0.9680   | 0.8234   | 0.0004   | 0.0000   | 0.0003  
2560     | 578.75     | 0.2474   | 1.0000   | 0.9620   | 0.8120   | 0.0005   | 0.0000   | 0.0004  
2561     | 582.11     | 0.2389   | 1.0000   | 0.9620   | 0.8360   | 0.0004   | 0.0000   | 0.0004  
2562     | 584.72     | 0.2386   | 1.0000   | 0.9667   | 0.8249   | 0.0004   | 0.0000   | 0.0003  
2563     | 592.79     | 0.2342   | 1.0000   | 0.9693   | 0.8232   | 0.0004   | 0.0000   | 0.0003  
2564     | 581.42     | 0.2387   | 1.0000   | 0.9640   | 0.8313   | 0.0004   | 0.0000   | 0.0004  
2565     | 593.02     | 0.2324   | 1.0000   | 0.9753   | 0.8339   | 0.0004   | 0.0000   | 0.0003  
2566     | 585.45     | 0.2338   | 1.0000   | 0.9647   | 0.8371   | 0.0004   | 0.0000   | 0.0004  
2567     | 584.92     | 0.2289   | 1.0000   | 0.9653   | 0.8085   | 0.0005   | 0.0000   | 0.0004  
2568     | 593.69     | 0.2311   | 1.0000   | 0.9660   | 0.8351   | 0.0004   | 0.0000   | 0.0003  
2569     | 584.16     | 0.2398   | 1.0000   | 0.9633   | 0.8432   | 0.0003   | 0.0000   | 0.0004  
2570     | 587.10     | 0.2338   | 1.0000   | 0.9620   | 0.8480   | 0.0003   | 0.0000   | 0.0004  
2571     | 584.40     | 0.2378   | 1.0000   | 0.9627   | 0.8273   | 0.0003   | 0.0000   | 0.0004  
2572     | 585.74     | 0.2332   | 1.0000   | 0.9613   | 0.8339   | 0.0003   | 0.0000   | 0.0004  
2573     | 583.11     | 0.2375   | 1.0000   | 0.9660   | 0.8453   | 0.0003   | 0.0000   | 0.0003  
2574     | 590.48     | 0.2350   | 1.0000   | 0.9713   | 0.8435   | 0.0003   | 0.0000   | 0.0003  
2575     | 589.95     | 0.2334   | 1.0000   | 0.9693   | 0.8271   | 0.0003   | 0.0000   | 0.0003  
2576     | 584.46     | 0.2355   | 1.0000   | 0.9613   | 0.8486   | 0.0003   | 0.0000   | 0.0004  
2577     | 585.92     | 0.2370   | 1.0000   | 0.9673   | 0.8308   | 0.0003   | 0.0000   | 0.0003  
2578     | 583.85     | 0.2443   | 1.0000   | 0.9707   | 0.8228   | 0.0004   | 0.0000   | 0.0003  
2579     | 585.40     | 0.2373   | 1.0000   | 0.9660   | 0.8291   | 0.0004   | 0.0000   | 0.0004  
2580     | 586.49     | 0.2362   | 1.0000   | 0.9653   | 0.8423   | 0.0004   | 0.0000   | 0.0004  
2581     | 572.66     | 0.2473   | 1.0000   | 0.9547   | 0.8482   | 0.0002   | 0.0000   | 0.0004  
2582     | 592.19     | 0.2289   | 1.0000   | 0.9680   | 0.8352   | 0.0004   | 0.0000   | 0.0003  
2583     | 591.19     | 0.2365   | 1.0000   | 0.9687   | 0.8230   | 0.0004   | 0.0000   | 0.0003  
2584     | 584.81     | 0.2392   | 1.0000   | 0.9647   | 0.8339   | 0.0003   | 0.0000   | 0.0004  
2585     | 590.34     | 0.2319   | 1.0000   | 0.9653   | 0.8215   | 0.0004   | 0.0000   | 0.0003  
2586     | 589.41     | 0.2366   | 1.0000   | 0.9673   | 0.8202   | 0.0005   | 0.0000   | 0.0003  
2587     | 584.43     | 0.2400   | 1.0000   | 0.9667   | 0.8478   | 0.0004   | 0.0000   | 0.0004  
2588     | 588.24     | 0.2358   | 1.0000   | 0.9647   | 0.8207   | 0.0005   | 0.0000   | 0.0003  
2589     | 591.86     | 0.2283   | 1.0000   | 0.9680   | 0.8335   | 0.0004   | 0.0000   | 0.0003  
